"No_","Funding Programme","LA","Scheme/Project Name","No_ of Units","Approved Housing Body","Stage 1 Capital Appraisal","Stage 2 Pre Planning","Stage 3 Pre Tender design","Stage 4 Tender Report of Final Turnkey/CALF approval","On site","Completed"
635,"SHIP CONSTRUCTION","Kilkenny","10 Golf Links Road, Kilkenny",6,"*N/A","","Stage 2 approved Q1-2019, full design/tender being prepared.","","","",""
636,"SHIP CONSTRUCTION","Kilkenny","Crokers Hill, Pennyswell Road, Kilkenny",80,"*N/A","Stage 1 approved Q2-2017, outline design and costs being prepared.","","","","",""
637,"SHIP CONSTRUCTION","Kilkenny","Main Street, Piltown",17,"*N/A","","","","","Q1-2019",""
638,"SHIP CONSTRUCTION","Kilkenny","Station Road, Ballyragget",22,"*N/A","","","Stage 3 approved Q4-2018, the scheme is now approved to proceed to tender.","","",""
639,"SHIP CONSTRUCTION","Kilkenny","Bolton, Callan",38,"*N/A","","","","","Q2-2018",""
640,"SHIP CONSTRUCTION","Kilkenny","Donaguile, Castlecomer",33,"*N/A","","","","","Q1-2019",""
641,"SHIP CONSTRUCTION","Kilkenny","Rosehill, Kells Road, Kilkenny",6,"*N/A","","","","","","Q1-2017"
642,"SHIP CONSTRUCTION","Kilkenny","Gaol Road, Kilkenny",10,"*N/A","","","","","","Q3-2016"
643,"SHIP CONSTRUCTION","Kilkenny","Greensbridge House",5,"*N/A","","","","","","Q4-2018"
644,"SHIP CONSTRUCTION","Kilkenny","The Broguemaker, Kilkenny",15,"*N/A","","Stage 2 approved Q4-2018, full design/tender being prepared.","","","",""
645,"SHIP CONSTRUCTION","Kilkenny","Ladywell, Thomastown",15,"*N/A","Stage 1 approved Q4-2018, outline design and costs being prepared.","","","","",""
646,"SHIP CONSTRUCTION","Laois","Moore Street, Rathdowney",6,"*N/A","","Stage 2 approved Q2-2018, full design/tender being prepared.","","","",""
647,"SHIP CONSTRUCTION","Laois","Ballymorris Road, Portarlington",22,"*N/A","","","Stage 3 approved Q4-2018, the scheme is now approved to proceed to tender.","","",""
648,"SHIP CONSTRUCTION","Laois","Gleann na Glaise, Ballyroan",10,"*N/A","","Stage 2 approved Q3-2018, full design/tender being prepared.","","","",""
649,"SHIP CONSTRUCTION","Laois","Pattison Est. Mountmellick",10,"*N/A","","Stage 2 approved Q3-2018, full design/tender being prepared.","","","",""
650,"SHIP CONSTRUCTION","Laois","Shannon Street, Mountrath",6,"*N/A","","","Stage 3 approved Q3-2018, the scheme is now approved to proceed to tender.","","",""
651,"SHIP CONSTRUCTION","Laois","Conniberry Way, Old Knockmay Road, Portlaoise",33,"*N/A","","","","","","Q2-2018"
652,"SHIP CONSTRUCTION","Laois","Mooreville, Rathdowney",8,"*N/A","Stage 1 approved Q3-2018, outline design and costs being prepared.","","","","",""
653,"SHIP CONSTRUCTION","Laois","Coolroe, Ballybrittas",1,"*N/A","Stage 1 approved Q4-2018, outline design and costs being prepared.","","","","",""
654,"SHIP CONSTRUCTION","Laois","Sean Doire, Cork Road, Durrow",22,"*N/A","Stage 1 approved Q4-2018, outline design and costs being prepared.","","","","",""
655,"SHIP CONSTRUCTION","Laois","St Kieran's Park, Errill",14,"*N/A","Stage 1 approved Q1-2019, outline design and costs being prepared.","","","","",""
656,"SHIP CONSTRUCTION","Leitrim","Autumn View, Summerhill, Carrick on Shannon",27,"*N/A","","","Stage 3 approved Q3-2018, the scheme is now approved to proceed to tender.","","",""
657,"SHIP CONSTRUCTION","Leitrim","Taobh Tire, Manorhamilton (Phase 2)",7,"*N/A","","","","","","Q4-2018"
658,"SHIP CONSTRUCTION","Limerick","Patrick�s Villas, Castleconnell",4,"*N/A","","","Stage 3 approved Q4-2018, the scheme is now approved to proceed to tender.","","",""
659,"SHIP CONSTRUCTION","Limerick","Ballysimon, Greenhill Road ",14,"*N/A","","","","Stage 4 approved Q4-2018, the scheme is fully approved.","",""
660,"SHIP CONSTRUCTION","Limerick","Gough Place, Rosbrien Road, Limerick",17,"*N/A","","Stage 2 approved Q2-2018, full design/tender being prepared.","","","",""
661,"SHIP CONSTRUCTION","Limerick","1-12 Burke Avenue, Limerick City",12,"*N/A","","","","","Q1-2019",""
662,"SHIP CONSTRUCTION","Limerick","Chas Flats, Limerick City",3,"*N/A","","","Stage 3 approved Q4-2018, the scheme is now approved to proceed to tender.","","",""
663,"SHIP CONSTRUCTION","Limerick","Joseph Street, Limerick City",3,"*N/A","","Stage 2 approved Q2-2018, full design/tender being prepared.","","","",""
664,"SHIP CONSTRUCTION","Limerick","Wallers Well, Limerick City (Phase 2)",13,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
665,"SHIP CONSTRUCTION","Limerick","Clonmacken, Limerick City",43,"*N/A","","","Stage 3 approved Q1-2019, the scheme is now approved to proceed to tender.","","",""
666,"SHIP CONSTRUCTION","Limerick","Deerpark, Adare",30,"*N/A","","Stage 2 approved Q1-2019, full design/tender being prepared.","","","",""
667,"SHIP CONSTRUCTION","Limerick","Glenview Drive, Hospital",20,"*N/A","","","Stage 3 approved Q3-2018, the scheme is now approved to proceed to tender.","","",""
668,"SHIP CONSTRUCTION","Limerick","Clare Street, Limerick City",7,"*N/A","","Stage 2 approved Q3-2017, full design/tender being prepared.","","","",""
669,"SHIP CONSTRUCTION","Limerick","Hasset Villas, Thomondgate",3,"*N/A","","","","","","Q4-2018"
670,"SHIP CONSTRUCTION","Limerick","Kilmurry Court, Garryowen",7,"*N/A","","","","","Q3-2018",""
671,"SHIP CONSTRUCTION","Limerick","Rathbane Road, Limerick City",2,"*N/A","","","","","","Q1-2019"
672,"SHIP CONSTRUCTION","Limerick","Ballygreannan Road, Limerick City",2,"*N/A","","","","","","Q4-2017"
673,"SHIP CONSTRUCTION","Limerick","Sycamore Avenue, Limerick City",5,"*N/A","","","","","Q3-2018",""
674,"SHIP CONSTRUCTION","Limerick","Lower Carey's Road, Limerick City",11,"*N/A","","Stage 2 approved Q2-2018, full design/tender being prepared.","","","",""
675,"SHIP CONSTRUCTION","Limerick","Kileely Road, Moyross",5,"*N/A","","Stage 2 approved Q2-2018, full design/tender being prepared.","","","",""
676,"SHIP CONSTRUCTION","Limerick","Clare Street, Limerick City",2,"*N/A","","","","","","Q4-2017"
677,"SHIP CONSTRUCTION","Limerick","Mountpelier",12,"*N/A","","Stage 2 approved Q4-2018, full design/tender being prepared.","","","",""
678,"SHIP CONSTRUCTION","Limerick","Knocklong",12,"*N/A","","Stage 2 approved Q1-2019, full design/tender being prepared.","","","",""
679,"SHIP CONSTRUCTION","Limerick","Convent Street, King's Island",2,"*N/A","Stage 1 approved Q1-2018, outline design and costs being prepared.","","","","",""
680,"SHIP CONSTRUCTION","Limerick","Colbert Terrace, Abbeyfeale",3,"*N/A","","Stage 2 approved Q4-2018, full design/tender being prepared.","","","",""
681,"SHIP CONSTRUCTION","Longford","Rathcline Road, Lanesborough",4,"*N/A","","","","","Q3-2018",""
682,"SHIP CONSTRUCTION","Longford","Edgeworthstown Road, Ballymahon",4,"*N/A","","","","","","Q1-2018"
683,"SHIP CONSTRUCTION","Longford","Daroge, Ballymahon",1,"*N/A","","","Stage 3 approved Q4-2018, the scheme is now approved to proceed to tender.","","",""
684,"SHIP CONSTRUCTION","Longford","'Rose Cottage', Ballinalee",6,"*N/A","","","Stage 3 approved Q1-2019, the scheme is now approved to proceed to tender.","","",""
685,"SHIP CONSTRUCTION","Longford","St.Rita's, Park Road, Longford",8,"*N/A","Stage 1 approved Q1-2019, outline design and costs being prepared.","","","","",""
686,"SHIP CONSTRUCTION","Longford","Fairgreen View, Longford Town",1,"*N/A","Stage 1 approved Q1-2019, outline design and costs being prepared.","","","","",""
687,"SHIP CONSTRUCTION","Longford","Cranleymore, Abbeylara",3,"*N/A","Stage 1 approved Q1-2019, outline design and costs being prepared.","","","","",""
688,"SHIP CONSTRUCTION","Louth","CPO Bundle 2 - Phase 1",4,"*N/A","","","","","","Q1-2018"
689,"SHIP CONSTRUCTION","Louth","CPO Bundle 1 - Phase 1",7,"*N/A","","","","","","Q4-2016"
690,"SHIP CONSTRUCTION","Louth","CPO Bundle 1 - Phase 2",5,"*N/A","","","","","","Q2-2017"
691,"SHIP CONSTRUCTION","Louth","CPO Bundle 1 - Phase 3",3,"*N/A","","","","","","Q3-2017"
692,"SHIP CONSTRUCTION","Louth","Woodlands, Dunleer",4,"*N/A","","","","","","Q4-2016"
693,"SHIP CONSTRUCTION","Louth","Boice Court, Drogheda (Phase 2 - 4)",69,"*N/A","","Stage 2 approved Q3-2017, full design/tender being prepared.","","","",""
694,"SHIP CONSTRUCTION","Louth","Father Finn Park (Phase 2)",17,"*N/A","","Stage 2 approved Q4-2017, full design/tender being prepared.","","","",""
695,"SHIP CONSTRUCTION","Louth","CPO Bundle 1 - Phase 4",7,"*N/A","","","","","","Q4-2017"
696,"SHIP CONSTRUCTION","Louth","Mount Avenue, Dundalk",75,"*N/A","Stage 1 approved Q4-2017, outline design and costs being prepared.","","","","",""
697,"SHIP CONSTRUCTION","Louth","CPO Bundle 1 - Phase 5",1,"*N/A","","","","","","Q3-2018"
698,"SHIP CONSTRUCTION","Louth","CPO Bundle 2 - Phase 2",1,"*N/A","","","","","","Q3-2018"
699,"SHIP CONSTRUCTION","Louth","CPO Bundle 2 - Phase 5",5,"*N/A","","","","","Q3-2017",""
700,"SHIP CONSTRUCTION","Louth","CPO Bundle 3 - Phase 1",2,"*N/A","","","","","","Q2-2017"
